dt,open,high,low,close,volume,Rsi7,Rsi14,Rsi26,ema7,ema12,ema26,sma7,sma14,sma26,bollup,bolldown,sma20,macd
10/14/2021,57370.83,58532.54,56818.05,57347.94,43053.34,73.59,68.33,63.04,55963.34,54023.42,50936.05,55963.34,53406.49,50936.05,61889.22,38097.86,49993.54,3087.3699999999953
10/15/2021,57347.94,62933.0,56850.0,61672.42,82512.91,83.07,74.5,67.21,57066.34,55200.22,51731.29,57066.34,54508.59,51731.29,63398.83,38488.43,50943.63,3468.9300000000003
10/16/2021,61672.42,62378.42,60150.0,60875.57,35467.88,77.12,71.73,65.79,57912.89,56073.37,52408.61,57912.89,55357.5,52408.61,64472.31,39186.43,51829.37,3664.760000000002
10/17/2021,60875.57,61718.39,58963.0,61528.33,39099.24,78.59,72.62,66.4,58894.22,56912.62,53084.11,58894.22,56180.26,53084.11,65286.77,40310.05,52798.41,3828.510000000002
10/18/2021,61528.32,62695.78,59844.45,62009.84,51798.45,79.71,73.3,66.85,59542.58,57696.83,53745.24,59542.58,56957.52,53745.24,65680.32,42014.84,53847.58,3951.590000000004
10/19/2021,62005.6,64486.0,61322.22,64280.59,53628.11,84.24,76.27,68.89,60725.96,58709.74,54525.59,60725.96,57933.9,54525.59,66188.37,43782.41,54985.39,4184.1500000000015
10/20/2021,64280.59,67000.0,63481.4,66001.41,51428.93,86.84,78.24,70.33,61959.44,59831.56,55375.6,61959.44,59009.54,55375.6,67032.78,45155.74,56094.26,4455.959999999999
10/21/2021,66001.4,66639.74,62000.0,62193.15,68538.65,60.9,65.3,63.55,62651.62,60194.89,55880.58,62651.62,59434.01,55880.58,67384.04,46209.64,56796.84,4314.309999999998
10/22/2021,62193.15,63732.39,60000.0,60688.22,52119.36,53.53,61.0,61.13,62511.02,60270.79,56236.68,62511.02,59601.23,56236.68,67237.84,47661.16,57449.5,4034.1100000000006
10/23/2021,60688.23,61747.64,59562.15,61286.75,27626.94,56.0,62.07,61.73,62569.76,60427.1,56610.74,62569.76,59825.96,56610.74,66997.52,49210.16,58103.84,3816.3600000000006
10/24/2021,61286.75,61500.0,59510.63,60852.22,31226.58,53.59,60.77,61.02,62473.17,60492.5,56924.91,62473.17,59962.79,56924.91,66601.5,50768.9,58685.2,3567.5899999999965
10/25/2021,60852.22,63710.63,60650.0,63078.78,36853.84,63.1,64.84,63.28,62625.87,60890.4,57380.73,62625.87,60378.24,57380.73,66638.46,51892.62,59265.54,3509.6699999999983
10/26/2021,63078.78,63293.48,59817.55,60328.81,40217.5,48.72,56.98,58.89,62061.33,60804.0,57599.09,62061.33,60371.65,57599.09,66660.99,52371.47,59516.23,3204.9100000000035
10/27/2021,60328.81,61496.0,58000.0,58413.44,62124.49,41.11,52.23,56.07,60977.34,60436.21,57659.41,60977.34,60110.56,57659.41,66393.2,53102.08,59747.64,2776.7999999999956
10/28/2021,58413.44,62499.0,57820.0,60575.89,61056.35,51.16,56.62,58.41,60746.3,60457.7,57875.43,60746.3,60172.6,57875.43,66142.95,54014.79,60078.87,2582.269999999997
10/29/2021,60575.9,62980.0,60174.81,62253.71,43973.9,57.69,59.72,60.12,60969.94,60734.02,58199.73,60969.94,60450.07,58199.73,66071.57,54816.57,60444.07,2534.2899999999936
10/30/2021,62253.7,62359.25,60673.0,61859.19,31478.13,55.65,58.66,59.52,61051.72,60907.13,58470.79,61051.72,60637.95,58470.79,65753.72,55854.44,60804.08,2436.3399999999965
10/31/2021,61859.19,62405.3,59945.36,61299.8,39267.64,52.57,57.11,58.66,61115.66,60967.54,58680.33,61115.66,60726.19,58680.33,65692.1,56298.9,60995.5,2287.209999999999
11/1/2021,61299.81,62437.74,59405.0,60911.11,44687.67,50.31,56.0,58.05,60805.99,60958.86,58845.56,60805.99,60750.85,58845.56,65308.81,57173.61,61241.21,2113.300000000003
11/2/2021,60911.12,64270.0,60624.68,63219.99,46368.28,61.71,60.86,60.58,61219.02,61306.73,59169.57,61219.02,61080.06,59169.57,65255.3,57812.42,61533.86,2137.1600000000035
11/3/2021,63220.57,63500.0,60382.76,62896.48,43336.09,59.48,59.86,60.05,61859.45,61551.31,59445.62,61859.45,61322.24,59445.62,65009.27,58613.31,61811.29,2105.689999999995
11/4/2021,62896.49,63086.31,60677.01,61395.01,35930.93,49.75,55.33,57.63,61976.47,61527.26,59590.01,61976.47,61331.94,59590.01,65000.33,58594.49,61797.41,1937.25
11/5/2021,61395.01,62595.72,60721.0,60937.12,31604.49,47.01,53.99,56.9,61788.39,61436.47,59689.79,61788.39,61279.3,59689.79,64999.81,58601.17,61800.49,1746.6800000000003
11/6/2021,60940.18,61560.49,60050.0,61470.61,25590.57,50.7,55.35,57.55,61732.87,61441.72,59821.7,61732.87,61304.81,59821.7,64998.07,58597.15,61797.61,1620.020000000004
11/7/2021,61470.62,63286.35,61322.78,63273.59,25515.69,61.31,59.68,59.68,62014.84,61723.55,60077.38,62014.84,61567.31,60077.38,65128.09,58593.49,61860.79,1646.1700000000055
11/8/2021,63273.58,67789.0,63273.58,67525.83,54442.09,75.7,67.65,64.11,62959.8,62616.23,60629.09,62959.8,62361.76,60629.09,66034.04,58012.08,62023.06,1987.1400000000067
11/9/2021,67525.82,68524.25,66222.4,66947.66,44661.38,71.48,65.75,63.13,63492.33,63282.62,61097.11,63492.33,62973.2,61097.11,66295.55,57845.19,62070.37,2185.510000000002
11/10/2021,66947.67,69000.0,62822.9,64882.43,65171.5,58.01,59.33,59.74,63776.04,63528.75,61377.49,63776.04,63227.76,61377.49,66613.65,57796.01,62204.83,2151.260000000002
11/11/2021,64882.42,65600.07,64100.0,64774.26,37237.98,57.35,59.0,59.56,64258.79,63720.37,61629.09,64258.79,63433.95,61629.09,66899.95,57918.31,62409.13,2091.280000000006
11/12/2021,64774.25,65450.7,62278.0,64122.23,44490.11,53.1,56.98,58.49,64713.8,63782.2,61813.76,64713.8,63525.72,61813.76,67071.47,58030.35,62550.91,1968.439999999995
11/13/2021,64122.22,65000.0,63360.22,64380.0,22504.97,54.65,57.6,58.8,65129.43,63874.17,62003.84,65129.43,63639.62,62003.84,67244.08,58210.52,62727.3,1870.3300000000017
11/14/2021,64380.01,65550.51,63576.27,65519.1,25705.07,61.26,60.32,60.14,65450.22,64127.24,62264.22,65450.22,63890.21,62264.22,67534.77,58163.85,62849.31,1863.0199999999968
11/15/2021,65519.11,66401.82,63400.0,63606.74,37829.37,47.66,54.05,56.9,64890.35,64047.16,62363.66,64890.35,63852.41,62363.66,67554.55,58471.87,63013.21,1683.5
11/16/2021,63606.73,63617.31,58574.07,60058.87,77455.16,32.2,44.75,51.55,63906.23,63433.56,62192.94,63906.23,63346.62,62192.94,67335.58,58855.38,63095.48,1240.6199999999953
11/17/2021,60058.87,60840.23,58373.0,60344.87,46289.38,34.2,45.57,51.93,63258.01,62958.37,62056.05,63258.01,62946.4,62056.05,67354.09,58813.77,63083.93,902.3199999999997
11/18/2021,60344.86,60976.0,56474.26,56891.62,62147.0,24.14,38.25,47.28,62131.92,62025.0,61673.52,62131.92,62139.12,61673.52,67901.01,57730.65,62815.83,351.4800000000032
11/19/2021,56891.62,58320.0,55600.0,58052.24,50715.89,31.99,41.64,48.88,61264.78,61413.79,61405.29,61264.78,61594.22,61405.29,68129.2,57121.76,62625.48,8.5
11/20/2021,58057.1,59845.0,57353.0,59707.51,33811.59,41.98,46.18,51.08,60597.28,61151.28,61279.54,60597.28,61342.66,61279.54,68174.98,56916.74,62545.86,-128.26000000000204
11/21/2021,59707.52,60029.76,58486.65,58622.02,31902.23,37.74,43.78,49.62,59611.98,60762.15,61082.7,59611.98,60979.92,61082.7,68288.93,56573.89,62431.41,-320.54999999999563
11/22/2021,58617.7,59444.0,55610.0,56247.18,51724.32,30.0,38.99,46.6,58560.62,60067.52,60724.53,58560.62,60348.9,60724.53,68541.81,55623.73,62082.77,-657.010000000002
11/23/2021,56243.83,58009.99,55317.0,57541.27,49917.85,38.07,42.67,48.38,58200.96,59678.86,60488.75,58200.96,59974.56,60488.75,68569.29,55060.73,61815.01,-809.8899999999994
11/24/2021,57541.26,57735.0,55837.0,57138.29,39612.05,36.54,41.82,47.86,57742.88,59287.99,60240.58,57742.88,59596.4,60240.58,68673.01,54531.33,61602.17,-952.5900000000038
11/25/2021,57138.29,59398.9,57000.0,58960.36,42153.52,47.64,46.94,50.36,58038.41,59237.58,60145.75,58038.41,59511.6,60145.75,68667.97,54338.69,61503.33,-908.1699999999983
11/26/2021,58960.37,59150.0,53500.0,53726.53,65927.87,30.03,36.9,44.06,57420.45,58389.7,59670.28,57420.45,58740.28,59670.28,69080.59,53151.67,61116.13,-1280.5800000000017
11/27/2021,53723.72,55280.0,53610.0,54721.03,29717.0,35.33,39.55,45.41,56708.1,57825.28,59303.69,56708.1,58204.39,59303.69,69072.58,52304.42,60688.5,-1478.4100000000035
11/28/2021,54716.47,57445.05,53256.64,57274.88,36163.71,47.29,45.83,48.71,56515.65,57740.6,59153.42,56515.65,58080.46,59153.42,68037.13,52314.77,60175.95,-1412.8199999999997
11/29/2021,57274.89,58865.97,56666.67,57776.25,40125.28,49.43,46.99,49.34,56734.09,57746.08,59051.41,56734.09,58039.9,59051.41,66961.08,52473.68,59717.38,-1305.3300000000017
11/30/2021,57776.25,59176.99,55875.55,56950.56,49161.05,45.85,45.27,48.33,56649.7,57623.69,58895.8,56649.7,57894.66,58895.8,66234.85,52406.73,59320.79,-1272.1100000000006
12/1/2021,56950.56,59053.55,56458.01,57184.07,44956.64,47.12,45.87,48.64,56656.24,57556.05,58769.01,56656.24,57799.92,58769.01,65414.12,52468.44,58941.28,-1212.9599999999991
12/2/2021,57184.07,57375.47,55777.77,56480.34,37574.06,43.54,44.28,47.74,56301.95,57390.55,58599.49,56301.95,57623.98,58599.49,64634.31,52484.07,58559.19,-1208.939999999995
12/3/2021,56484.26,57600.0,51680.0,53601.05,58927.69,31.97,38.42,44.27,56284.03,56807.54,58229.26,56284.03,57087.6,58229.26,63827.68,52212.8,58020.24,-1421.7200000000012
12/4/2021,53601.05,53859.1,42000.3,49152.47,114203.37,21.62,31.48,39.64,55488.52,55629.81,57556.94,55488.52,56029.61,57556.94,63170.45,51233.37,57201.91,-1927.1300000000047
12/5/2021,49152.46,49699.05,47727.21,49396.33,45580.82,23.21,32.2,40.0,54363.01,54670.79,56952.48,54363.01,55145.19,56952.48,62630.47,50352.31,56491.39,-2281.6900000000023
12/6/2021,49396.32,50891.11,47100.0,50441.92,58571.22,30.28,35.35,41.54,53315.25,54020.18,56470.24,53315.25,54518.1,56470.24,62471.18,49549.9,56010.54,-2450.0599999999977
12/7/2021,50441.91,51936.33,50039.74,50588.95,38253.47,31.32,35.8,41.76,52406.45,53492.29,56034.61,52406.45,53994.23,56034.61,62077.98,48967.5,55522.74,-2542.3199999999997
12/8/2021,50588.95,51200.0,48600.0,50471.19,38425.92,30.89,35.59,41.63,51447.46,53027.49,55622.53,51447.46,53524.5,55622.53,62094.82,48308.62,55201.72,-2595.040000000001
12/9/2021,50471.19,50797.76,47320.0,47545.59,37692.69,22.1,30.67,38.53,50171.07,52184.1,55024.27,50171.07,52727.33,55024.27,62225.07,47127.71,54676.39,-2840.1699999999983
12/10/2021,47535.9,50125.0,46852.0,47140.54,44233.57,21.13,30.05,38.12,49248.14,51408.15,54440.32,49248.14,51982.44,54440.32,61918.68,46177.4,54048.04,-3032.1699999999983
12/11/2021,47140.54,49485.71,46751.0,49389.99,28889.19,38.61,37.59,41.7,49282.07,51097.66,54066.24,49282.07,51636.79,54066.24,61410.32,45762.56,53586.44,-2968.5799999999945
12/12/2021,49389.99,50777.0,48638.0,50053.9,26017.93,42.96,39.65,42.71,49376.01,50937.08,53769.05,49376.01,51425.74,53769.05,61147.36,45406.2,53276.78,-2831.970000000001
12/13/2021,50053.9,50189.97,45672.75,46702.75,50869.52,30.31,33.61,39.13,48841.84,50285.63,53245.65,48841.84,50796.02,53245.65,60857.63,44612.07,52734.85,-2960.020000000004
12/14/2021,46702.76,48700.41,46290.0,48343.28,39955.98,40.34,38.55,41.62,48521.03,49986.8,52882.53,48521.03,50469.0,52882.53,60366.24,44223.96,52295.1,-2895.729999999996
12/15/2021,48336.95,49500.0,46547.0,48864.98,51629.18,43.37,40.07,42.4,48291.58,49814.21,52584.95,48291.58,50255.14,52584.95,59353.05,44227.61,51790.33,-2770.739999999998
12/16/2021,48864.98,49436.43,47511.0,47632.38,31949.87,38.05,37.69,41.06,48303.97,49478.54,52218.11,48303.97,49905.45,52218.11,59209.22,43762.02,51485.62,-2739.5699999999997
12/17/2021,47632.38,47995.96,45456.0,46131.2,43104.49,32.4,34.96,39.47,48159.78,48963.55,51767.25,48159.78,49402.23,51767.25,58975.05,43137.21,51056.13,-2803.699999999997
12/18/2021,46133.83,47392.37,45500.0,46834.48,25020.05,37.47,37.25,40.59,47794.71,48635.99,51401.88,47794.71,49059.87,51401.88,58095.35,42972.87,50534.11,-2765.8899999999994
12/19/2021,46834.47,48300.01,46406.91,46681.23,29305.71,36.77,36.95,40.42,47312.9,48335.25,51052.22,47312.9,48742.73,51052.22,56904.68,43054.04,49979.36,-2716.970000000001
12/20/2021,46681.24,47537.57,45558.85,46914.16,35848.51,38.8,37.78,40.81,47343.1,48116.62,50745.71,47343.1,48498.93,50745.71,55694.18,43260.9,49477.54,-2629.0899999999965
12/21/2021,46914.17,49328.96,46630.0,48889.88,37713.93,53.57,44.49,44.04,47421.19,48235.59,50608.25,47421.19,48551.06,50608.25,54111.79,44013.87,49062.83,-2372.6600000000035
12/22/2021,48887.59,49576.13,48421.87,48588.16,27004.2,51.36,43.72,43.66,47381.64,48289.83,50458.62,47381.64,48556.01,50458.62,52315.24,45021.2,48668.22,-2168.790000000001
12/23/2021,48588.17,51375.0,47920.42,50838.81,35192.54,64.2,50.63,47.19,47839.7,48681.99,50486.78,47839.7,48860.38,50486.78,51545.01,45515.21,48530.11,-1804.7900000000009
12/24/2021,50838.82,51810.0,50384.43,50820.0,31684.84,64.03,50.58,47.16,48509.53,49010.92,50511.46,48509.53,49121.66,50511.46,51788.81,45438.17,48613.49,-1500.5400000000009
12/25/2021,50819.99,51156.23,50142.32,50399.66,19135.52,60.02,49.27,46.58,49018.84,49224.58,50503.18,49018.84,49292.06,50503.18,51921.67,45405.63,48663.65,-1278.5999999999985
12/26/2021,50399.67,51280.0,49412.0,50775.49,22569.89,62.47,50.5,47.19,49603.74,49463.19,50523.35,49603.74,49489.85,50523.35,51979.83,45380.83,48680.33,-1060.1599999999962
12/27/2021,50775.48,52088.0,50449.0,50701.44,28792.22,61.6,50.24,47.08,50144.78,49653.69,50536.54,50144.78,49651.39,50536.54,51999.52,45372.4,48685.96,-882.8499999999985
12/28/2021,50701.44,50704.05,47313.01,47543.74,45853.34,36.4,40.66,42.64,49952.47,49329.07,50314.86,49952.47,49370.38,50314.86,51778.9,45300.26,48539.58,-985.7900000000009
12/29/2021,47543.74,48139.08,46096.99,46464.66,39498.87,31.29,37.99,41.26,49649.11,48888.38,50029.68,49649.11,48982.96,50029.68,51829.08,45142.0,48485.54,-1141.300000000003
12/30/2021,46464.66,47900.0,45900.0,47120.87,30352.3,37.51,40.54,42.44,49117.98,48616.45,49814.22,49117.98,48734.69,49814.22,51829.77,45139.33,48484.55,-1197.770000000004
12/31/2021,47120.88,48548.26,45678.0,46216.93,34938.0,32.75,38.21,41.25,48460.4,48247.28,49547.77,48460.4,48399.0,49547.77,51789.2,44862.6,48325.9,-1300.489999999998
1/1/2022,46216.93,47954.63,46208.37,47722.65,19604.46,46.06,43.99,43.97,48077.97,48166.57,49412.58,48077.97,48308.82,49412.58,51583.54,44835.14,48209.34,-1246.010000000002
1/2/2022,47722.66,47990.0,46654.0,47286.18,18340.46,43.17,42.75,43.36,47579.5,48031.12,49255.08,47579.5,48172.47,49255.08,51567.65,44909.37,48238.51,-1223.9599999999991
1/3/2022,47286.18,47570.0,45696.0,46446.1,27662.08,37.84,40.37,42.2,46971.59,47787.26,49047.02,46971.59,47942.29,49047.02,51567.01,44720.29,48143.65,-1259.7599999999948
1/4/2022,46446.1,47557.54,45500.0,45832.01,35491.41,34.23,38.68,41.36,46727.06,47486.44,48808.88,46727.06,47660.93,48808.88,51547.0,44437.0,47992.0,-1322.439999999995
1/5/2022,45832.01,47070.0,42500.0,43451.13,51784.12,23.92,32.91,38.29,46296.55,46865.61,48412.03,46296.55,47099.64,48412.03,51877.78,43688.1,47782.94,-1546.4199999999983
1/6/2022,43451.14,43816.0,42430.58,43082.31,38880.37,22.69,32.12,37.83,45719.62,46283.55,48017.26,45719.62,46564.01,48017.26,52185.41,43075.57,47630.49,-1733.7099999999991
1/7/2022,43082.3,43145.83,40610.0,41566.48,54836.51,18.19,29.0,36.01,45055.27,45557.83,47539.45,45055.27,45897.69,47539.45,52664.57,42069.61,47367.09,-1981.6199999999953
1/8/2022,41566.48,42300.0,40501.0,41679.74,32952.73,19.58,29.55,36.25,44191.99,44961.19,47105.42,44191.99,45335.31,47105.42,52991.58,41242.46,47117.02,-2144.229999999996
1/9/2022,41679.74,42786.7,41200.02,41864.62,22724.39,22.1,30.5,36.65,43417.48,44484.78,46717.23,43417.48,44872.56,46717.23,53192.38,40536.7,46864.54,-2232.4500000000044
1/10/2022,41864.62,42248.5,39650.0,41822.49,50729.17,21.92,30.4,36.59,42756.97,44075.19,46354.68,42756.97,44465.89,46354.68,53144.73,39877.61,46511.17,-2279.489999999998
1/11/2022,41822.49,43100.0,41268.93,42729.29,37296.44,35.34,35.32,38.64,42313.72,43868.12,46086.15,42313.72,44234.35,46086.15,52981.79,39454.67,46218.23,-2218.029999999999
1/12/2022,42729.29,44322.0,42450.0,43902.66,33943.29,48.67,41.12,41.19,42378.23,43873.43,45924.42,42378.23,44190.13,45924.42,52342.38,39400.46,45871.42,-2050.989999999998
1/13/2022,43902.65,44500.0,42311.22,42560.11,34910.88,38.17,37.03,39.25,42303.63,43671.38,45675.23,42303.63,43972.8,45675.23,51647.79,39269.07,45458.43,-2003.8500000000058
1/14/2022,42558.35,43448.78,41725.95,43059.96,32640.88,43.46,39.45,40.34,42516.98,43577.31,45481.52,42516.98,43851.09,45481.52,50906.26,39276.62,45091.44,-1904.2099999999991
1/15/2022,43059.96,43800.0,42555.0,43084.29,21936.06,43.74,39.57,40.39,42717.63,43501.46,45303.96,42717.63,43748.85,45303.96,49925.66,39488.1,44706.88,-1802.5
1/16/2022,43084.29,43475.0,42581.79,43071.66,20602.35,43.61,39.52,40.37,42890.07,43435.34,45138.61,42890.07,43658.56,45138.61,48754.91,39895.87,44325.39,-1703.270000000004
1/17/2022,43071.66,43176.18,41540.42,42201.62,27562.09,35.31,36.49,39.0,42944.23,43245.53,44921.07,42944.23,43464.31,44921.07,48311.43,39805.15,44058.29,-1675.5400000000009
1/18/2022,42201.63,42691.0,41250.0,42352.12,29324.08,37.7,37.38,39.37,42890.35,43108.08,44730.79,42890.35,43316.02,44730.79,48012.58,39692.74,43852.66,-1622.7099999999991
1/19/2022,42352.12,42559.13,41138.56,41660.01,31685.72,31.46,34.94,38.26,42569.97,42885.29,44503.34,42569.97,43095.22,44503.34,47548.82,39610.42,43579.62,-1618.0499999999956
